hand_clasp_distance,left_arm_angle,right_arm_angle,left_hand_y_alignment,right_hand_y_alignment,eye_level_diff,shoulder_level_diff
0.11412437168193394,152.2582070978189,164.3702891242747,0.20047029852867132,0.1511615514755249,-0.026110529899597168,-0.10882961750030518
0.11382130307771278,152.11181792496873,164.5083159164212,0.20029520988464355,0.15082457661628723,-0.026123106479644775,-0.10896033048629761
0.11358822840532198,151.92760394878317,164.55900330657738,0.20008176565170288,0.14994499087333685,-0.026138484477996826,-0.10897547006607056
0.11440914222115423,151.81955783138744,164.6252537968005,0.19999772310256964,0.14760443568229675,-0.02617502212524414,-0.10933440923690796
0.11499024680958864,151.64566769698405,164.76410747824033,0.19978979229927069,0.14664474129676824,-0.026512622833251953,-0.11042165756225586
0.11573904819899791,151.53391350563405,164.74264814699512,0.1993684470653534,0.1450625658035279,-0.02657991647720337,-0.1109914779663086
0.11608276899462794,151.6860478602427,164.5758047474202,0.19951248168945312,0.14504876732826233,-0.02665126323699951,-0.11157101392745972
0.1169009963888922,152.17515855715453,164.43859698061678,0.1997808814048767,0.1465842723846436,-0.02708965539932251,-0.11090087890625
0.11625507451876677,152.27667133712507,164.32182911106324,0.2006685733795166,0.14969724416732794,-0.027957379817962646,-0.11043667793273926
0.11419364374245346,152.2874726521693,163.92670580704976,0.20173606276512152,0.15458863973617554,-0.02859640121459961,-0.11004698276519775
0.11202120471086316,152.36752886352576,163.6121689675655,0.2031572163105011,0.15954062342643743,-0.028833210468292236,-0.10884284973144531
0.11086530423134901,152.13320396118192,163.39545206037326,0.20483553409576422,0.16298002004623413,-0.02889496088027954,-0.10870629549026489
0.11006699572125492,152.14186446785038,163.39497695143092,0.2055397927761078,0.1647215485572815,-0.028783738613128662,-0.1084786057472229
0.10938475211025105,151.79653009632335,163.3558260469982,0.2058202624320984,0.1656840741634369,-0.028981029987335205,-0.10842418670654297
0.1090702543292268,151.4593815215732,163.26229901192278,0.20649650692939764,0.1674300134181977,-0.030401229858398438,-0.10932111740112305
0.109044736034148,151.29815757442734,163.19360503466302,0.20709800720214844,0.16823026537895208,-0.03110295534133911,-0.10949617624282837
0.10900654827334993,151.4113827376372,163.08800045774453,0.20704779028892517,0.16811361908912664,-0.03120654821395874,-0.10953819751739502
0.1095776524291319,151.73533357105043,162.9033752108715,0.20707276463508612,0.16799506545066833,-0.03122127056121826,-0.10956287384033203
0.10899826825901718,151.75177563322066,162.67224146819945,0.2070725858211518,0.1678851842880249,-0.031213879585266113,-0.10959327220916748
0.10885240539500028,151.92677138287618,162.53940354486195,0.2069783508777619,0.1678222417831421,-0.031195461750030518,-0.10956156253814697
0.10869127582033435,151.98222067612716,162.4351720289111,0.2067323625087738,0.16747814416885382,-0.031164228916168213,-0.1098054051399231
0.1087563699909659,152.04946066356953,162.47605407078254,0.20553603768348694,0.1657802164554596,-0.030811071395874023,-0.10993045568466187
0.10884647097392496,152.0459599282635,162.63542793266288,0.20528280735015875,0.16533386707305914,-0.03081691265106201,-0.10982686281204224
0.1087821303793883,152.08257362474296,162.69314978748366,0.20491424202919012,0.16496729850769043,-0.030842840671539307,-0.1095501184463501
0.10864375649925676,152.15192759029148,162.84087720059287,0.20491299033164978,0.16521120071411138,-0.030892014503479004,-0.10932016372680664
0.10863611186500514,152.29902776778175,162.883201295886,0.20505115389823914,0.1657634675502777,-0.031244754791259766,-0.10918980836868286
0.10883046039722588,152.46077368793564,162.86608019534296,0.20507258176803594,0.16590088605880737,-0.03143543004989624,-0.10901987552642822
0.10978884511892945,152.88572482123226,162.84511667657318,0.20541512966156006,0.16627433896064764,-0.0318523645401001,-0.10894238948822021
0.10998357254112634,153.03082737611194,162.6491436822079,0.20637303590774542,0.16735336184501648,-0.032230257987976074,-0.10866260528564453
0.11112129922713888,153.53611276721108,162.54252794269635,0.2076909244060517,0.16862469911575317,-0.03228187561035156,-0.10853683948516846
0.11240447384940354,154.27765413509272,162.37897977010726,0.20840665698051453,0.17015483975410467,-0.03234201669692993,-0.1077008843421936
0.11285815458908496,154.6567666150282,162.16469902754397,0.20944461226463318,0.1724213063716889,-0.0323944091796875,-0.10622262954711914
0.11247828967661787,154.7003262943925,161.9627057561873,0.21112686395645142,0.175126850605011,-0.03202241659164429,-0.10581761598587036
0.11194111058246946,154.68163721831272,161.7877264046158,0.2119901478290558,0.17728623747825628,-0.031922340393066406,-0.10549545288085938
0.11132477441458742,154.43617096117026,161.66254461069042,0.21257594227790833,0.17900821566581726,-0.03171807527542114,-0.105130136013031
0.11125349101028162,154.3607835962309,161.5585244455959,0.21371254324913025,0.18005844950675964,-0.03139054775238037,-0.10464805364608765
0.11134352424227287,154.416448076986,161.44098894699553,0.2149168848991394,0.18098220229148865,-0.031059205532073975,-0.10363829135894775
0.11139629150683024,154.37622282425852,161.36386700188766,0.21582686901092535,0.18193885684013367,-0.030964195728302002,-0.10259681940078735
0.11135435913223048,154.36802098272133,161.2769092160282,0.21617460250854492,0.18236583471298218,-0.030961155891418457,-0.10207879543304443
0.11126016180330942,154.32171940345324,161.1406928542506,0.21640688180923462,0.18277865648269653,-0.031023800373077393,-0.10204839706420898
0.11124634726328432,154.3263093009916,161.16076185232183,0.21654984354972845,0.18292894959449768,-0.031071901321411133,-0.10276561975479126
0.11125565084657735,154.31701058972394,161.10433108172396,0.21665930747985845,0.18299764394760137,-0.03105473518371582,-0.10295701026916504
0.11147930199302881,154.3941764841491,161.11574929762872,0.21698415279388428,0.18293038010597235,-0.03102487325668335,-0.1029130220413208
0.11184211491080484,154.46799474886623,161.19674612775998,0.21731925010681158,0.18246707320213318,-0.03091210126876831,-0.10275894403457642
0.11205866844731702,154.47887302003844,161.17263229365972,0.21730169653892517,0.181791752576828,-0.030747652053833008,-0.10238909721374512
0.11171702547560636,154.35631709921955,161.1316166110166,0.21726924180984503,0.18149283528327942,-0.030624866485595703,-0.10206401348114014
0.11173300493313044,154.37669559242883,161.02515211436608,0.2176716029644013,0.1814853549003601,-0.030601143836975098,-0.10228466987609863
0.11174283208198037,154.43664833366918,161.04444369608265,0.21733081340789795,0.18019083142280584,-0.030046582221984863,-0.1025381088256836
0.11126419618145975,154.39350140302108,160.99648059362192,0.2174414992332459,0.18019795417785645,-0.02998250722885132,-0.1025247573852539
0.11105443746845786,154.3934498122522,160.9621389823946,0.2176162600517273,0.1803111433982849,-0.029961466789245605,-0.1028064489364624
0.11123414540015275,154.4547337951122,160.9328401173682,0.2179068624973297,0.180308610200882,-0.029970884323120117,-0.10284626483917236
0.11138766964322082,154.55991993115356,160.94592945074493,0.21824061870574957,0.18041232228279114,-0.030013561248779297,-0.10293740034103394
0.11133773935074433,154.744755635213,160.99054440397487,0.21855631470680237,0.18075299263000488,-0.03003746271133423,-0.10255205631256104
0.11144001816682836,154.84315456733975,160.9685855132416,0.21864533424377441,0.18061482906341558,-0.030023515224456787,-0.10259503126144409
0.1115273497435735,154.94057697966144,160.84541749902905,0.21874016523361212,0.18043079972267156,-0.030037224292755127,-0.1026884913444519
0.1118867133599239,155.07373655145136,160.8223566913962,0.21901175379753113,0.18010312318801885,-0.030098319053649902,-0.10301041603088379
0.11224014476887267,155.31746359698565,160.91472036777247,0.21948283910751348,0.18005830049514776,-0.030114293098449707,-0.10315734148025513
0.11310384773137645,155.6337795915268,161.26544607390326,0.2200353443622589,0.17960241436958313,-0.03013557195663452,-0.10316318273544312
0.11406634363558953,155.98018527894132,161.5417214719741,0.22032314538955694,0.17882728576660162,-0.03007054328918457,-0.10297536849975586
0.11528184122607382,156.3639167108214,161.81985107021566,0.2209869027137757,0.17814508080482488,-0.030191004276275635,-0.10296720266342163
0.11634894570520006,156.53837566597937,162.04041711330316,0.22132742404937744,0.1776577532291413,-0.03015691041946411,-0.10298234224319458
0.11755795374360879,156.7795459922806,162.21165574247547,0.22120189666748052,0.17693445086479193,-0.029886901378631592,-0.10291945934295654
0.11811597804345934,156.98900615645027,162.4158942275683,0.22116589546203613,0.1766158938407898,-0.02976900339126587,-0.10286140441894531
0.11849275665614348,157.06879475547237,162.53459145254152,0.2211825549602509,0.17653769254684448,-0.029742300510406494,-0.10278934240341187
0.1187571891548147,157.15367623043548,162.6576168001068,0.22119298577308655,0.1759148240089417,-0.02974599599838257,-0.10273110866546631
0.11856479589286661,157.09893514012748,162.65699798236378,0.2211119830608368,0.17528361082077032,-0.029822349548339844,-0.1026308536529541
0.11784427427886959,156.71309869174982,162.48045046618327,0.22040563821792603,0.17511788010597235,-0.029978394508361816,-0.10255175828933716
0.11685714847199309,156.52561049528612,162.36876699405403,0.22006571292877197,0.17512533068656927,-0.03014242649078369,-0.1022830605506897
0.11577566058328077,156.48695760951426,162.0462721652543,0.21998539566993713,0.17521226406097418,-0.03019946813583374,-0.10246145725250244
0.11516251009752643,156.3996316088917,161.81279354294736,0.22012770175933843,0.17563247680664062,-0.03004556894302368,-0.10260629653930664
0.11526465782778039,156.0508804686279,161.77123267593834,0.21983045339584356,0.1758209764957428,-0.029826819896697998,-0.10239940881729126
0.11546670038557745,156.02698024381021,161.75150141008316,0.22052660584449774,0.17612656950950628,-0.029425859451293945,-0.10212349891662598
0.1164050658000307,156.19789424405283,161.8888639998544,0.22071748971939092,0.1763138771057129,-0.029265940189361572,-0.1016421914100647
0.11688461398166124,156.399136868914,161.77643357892646,0.2210096716880799,0.17655926942825323,-0.029256820678710938,-0.10121363401412964
0.11686724390046394,156.42924596131488,161.75582887761306,0.22185453772544866,0.17694467306137085,-0.02925044298171997,-0.1008344292640686
0.11699633375766928,156.44603425622864,161.6696192081217,0.22214171290397644,0.17707008123397827,-0.02930504083633423,-0.1005239486694336
0.11598269325054535,156.599215171498,161.4905874129933,0.2224745154380799,0.17786875367164612,-0.029219508171081543,-0.10007959604263306
0.11633084820674466,156.77031953373955,161.6760516577858,0.22277969121932983,0.1779129803180695,-0.029203414916992188,-0.09987139701843262
0.11809997959441018,157.05832435352883,161.96318249791457,0.2226366102695465,0.1774940192699433,-0.028773605823516846,-0.09931260347366333
0.11828277925741523,157.2438861736567,162.18389354914638,0.22264942526817327,0.17819431424140936,-0.027815580368041992,-0.09859341382980347
0.11852566313003902,157.42162303114628,162.10314928967125,0.2227446734905243,0.17884925007820135,-0.02740156650543213,-0.09729677438735962
0.1187540088033301,157.69530243166187,162.38434480055759,0.22288778424263,0.1819155514240265,-0.026826143264770508,-0.09571105241775513
0.1203539733992996,158.6367652354636,162.58551327567386,0.22462853789329534,0.18760681152343756,-0.026066124439239502,-0.09327387809753418
0.12196268476565232,159.4736124259242,162.6920211468712,0.2265813648700714,0.1872895359992981,-0.024922728538513184,-0.09060931205749512
0.11912189314397414,159.0767812082979,161.8667569727985,0.2286261022090912,0.18874615430831915,-0.02325040102005005,-0.08694159984588623
0.11703695005046155,158.579858446436,161.939788050833,0.2292799949645996,0.1927022635936737,-0.02278059720993042,-0.08414149284362793
0.1152195848354841,158.35626787650386,161.68482384794416,0.22968009114265447,0.19492101669311523,-0.021803438663482666,-0.08342409133911133
0.11387493881133942,158.85956908127096,161.429575465448,0.23539075255393987,0.19803872704505926,-0.020584583282470703,-0.08127343654632568
0.11391294772260287,160.64985400997688,160.87082022999925,0.2414861023426056,0.20259404182434088,-0.020245254039764404,-0.07982295751571655
0.11458317051174603,160.7385855952321,161.36706210806577,0.24249228835105902,0.20821470022201538,-0.019665241241455078,-0.07588434219360352
0.11329845091869824,161.42845787207227,161.2278458959914,0.2458076775074005,0.2107907235622406,-0.018345952033996582,-0.07301878929138184
0.11099112623459582,160.59609749643542,161.61905602305225,0.24669724702835089,0.21272850036621094,-0.01714223623275757,-0.0709601640701294
0.11140764221013603,158.62652405183505,162.2085013446115,0.24512380361557007,0.2164289653301239,-0.017173051834106445,-0.0705270767211914
0.11181499644039694,159.02487352591,163.33912499042376,0.24582102894783026,0.22051182389259344,-0.01725327968597412,-0.06992632150650024
0.11470825432811256,159.3739761460187,164.29113766919102,0.2535727024078369,0.22481617331504822,-0.017329156398773193,-0.06901198625564575
0.12282035722176374,162.78406739883604,164.68231179556636,0.26301622390747076,0.23621824383735657,-0.016609251499176025,-0.06471788883209229
0.10725255360876253,161.9904799304598,166.24400673655967,0.2592427432537079,0.24689003825187683,-0.0168188214302063,-0.0612485408782959
0.10208627629818068,163.44370212788132,165.76199002795624,0.2556682229042053,0.24604845046997076,-0.01679539680480957,-0.060221970081329346
0.1159321982950929,164.0664345639797,164.7756582981703,0.2653399109840393,0.25031515955924993,-0.01596689224243164,-0.05773216485977173
0.1088189386608523,164.15276202187502,163.97014542487457,0.2692793905735016,0.24825170636177069,-0.014129400253295898,-0.05061328411102295
0.11657985680419393,163.9378638086888,164.8015347805455,0.27552007138729107,0.25055864453315735,-0.013743579387664795,-0.049151599407196045
0.10784688374383743,162.10996044182917,166.19096088074886,0.2756197452545166,0.2526279091835022,-0.013688385486602783,-0.04824143648147583
0.10772635920917734,161.490211798612,167.19187572017003,0.27314865589141846,0.25386732816696167,-0.013949275016784668,-0.04664015769958496
0.10702877184977631,162.5283265555089,167.81627141182832,0.27166034281253815,0.2537017464637757,-0.014035046100616455,-0.046620190143585205
0.1224293241800944,162.75122542747786,167.418226614218,0.2747548818588258,0.25386396050453186,-0.01409447193145752,-0.045079588890075684
0.10801082194958571,160.68696306117332,166.914638508259,0.27291034162044536,0.25408056378364563,-0.01388251781463623,-0.04239308834075928
0.1076418208546767,162.23035002621071,166.69044934823359,0.26900121569633495,0.25226825475692755,-0.013891518115997314,-0.040788114070892334
0.10599588418868519,161.22189290977886,166.9260491406404,0.2665095180273056,0.24865248799324036,-0.013268709182739258,-0.039598286151885986
0.10586784822882833,161.65171473793205,165.8752477555424,0.26339460909366613,0.2445467114448548,-0.012507736682891846,-0.03722071647644043
0.10757978987272739,163.2554856208045,165.13320395415332,0.2600983232259751,0.24318391084671026,-0.012277841567993164,-0.03607851266860962
0.11040526936101969,164.06712152259973,164.61130283578956,0.253308430314064,0.2405832707881928,-0.011047661304473877,-0.03224664926528931
